date,vt1,vt1.5,vt2,vt2.5,vt3,ma1,ma2,ma3,ny1,ny2,ny3,md1,md2,md3,pa1,pa2,pa3,de1,de2,de3,vt1.cum,vt1.5.cum,vt2.cum,vt2.5.cum,vt3.cum,ma1.cum,ma2.cum,ma3.cum,ny1.cum,ny2.cum,ny3.cum,md1.cum,md2.cum,md3.cum,pa1.cum,pa2.cum,pa3.cum,de1.cum,de2.cum,de3.cum
4/3/22,1.115451446,1.115451446,1.115451446,1.115451446,1.115451446,4.10,4.10,4.102404217,1.229104717,1.229104717,1.229104717,9,9,9,1.860952935,15.5,15.5,11.15,11.15,11.15,883.9401913,665.8401913,554.1243531,417.8243531,288.5243531,1137.9,818.1557241,373.0256636,781.6118148,385.2997681,259.3816261,1565.353257,1118.625488,832.3488269,831.6589764,626.9408255,380.2966878,1428.090942,1006.840942,872.0535779
4/4/22,3.680322096,3.680322096,3.680322096,3.680322096,3.680322096,5.91,5.91,5.906029516,0.468676505,0.468676505,0.468676505,7.310158439,7.310158439,7.310158439,2.443629734,4.229484739,4.229484739,6.633506204,6.633506204,6.633506204,887.6205134,669.5205134,557.8046752,421.5046752,292.2046752,1143.81,824.0617536,378.9316931,782.0804913,385.7684446,259.8503026,1572.663415,1125.935646,839.6589854,834.1026061,631.1703103,384.5261725,1434.724448,1013.474448,878.6870841
4/5/22,5.761024184,5.761024184,5.761024184,5.761024184,5.761024184,7.92,7.92,7.921873198,0.685870726,0.685870726,0.685870726,8.5,8.5,8.5,7.542714495,3.713405559,3.713405559,11.7,11.7,11.7,893.3815376,675.2815376,563.5656994,427.2656994,297.9656994,1151.73,831.9836268,386.8535663,782.766362,386.4543153,260.5361734,1581.163415,1134.435646,848.1589854,841.6453206,634.8837158,388.2395781,1446.424448,1025.174448,890.3870841
4/6/22,10.53781037,10.53781037,10.53781037,10.53781037,10.53781037,6.40,6.40,6.4,9.916499221,9.916499221,9.916499221,11,11,11,9.35,5.614612178,5.614612178,13.05,13.05,13.05,903.919348,685.819348,574.1035097,437.8035097,308.5035097,1158.13,838.3836268,393.2535663,792.6828612,396.3708145,270.4526726,1592.163415,1145.435646,859.1589854,850.9953206,640.498328,393.8541903,1459.474448,1038.224448,903.4370841
4/7/22,5.081919438,5.081919438,5.081919438,5.081919438,5.081919438,7.20,7.20,7.2,13.5,13.5,13.5,15,15,15,7.05,9.406580787,9.406580787,15.45,15.45,15.45,909.0012674,690.9012674,579.1854292,442.8854292,313.5854292,1165.33,845.5836268,400.4535663,806.1828612,409.8708145,283.9526726,1607.163415,1160.435646,874.1589854,858.0453206,649.9049088,403.2607711,1474.924448,1053.674448,918.8870841
4/8/22,2.791694125,2.791694125,2.791694125,2.791694125,2.791694125,9.60,9.60,9.596354054,7,7,7,6,6,6,1.916927691,12.60632403,12.60632403,13.55,13.55,13.55,911.7929615,693.6929615,581.9771233,445.6771233,316.3771233,1174.93,855.1799809,410.0499204,813.1828612,416.8708145,290.9526726,1613.163415,1166.435646,880.1589854,859.9622483,662.5112328,415.8670951,1488.474448,1067.224448,932.4370841
4/9/22,1.406184737,1.406184737,1.406184737,1.406184737,1.406184737,5.50,5.50,5.499117496,5.327068233,5.327068233,5.327068233,12,12,12,2.543601664,27.15,27.15,10.15,10.15,10.15,913.1991463,695.0991463,583.383308,447.083308,317.783308,1180.43,860.6790984,415.5490379,818.5099295,422.1978828,296.2797408,1625.163415,1178.435646,892.1589854,862.5058499,689.6612328,443.0170951,1498.624448,1077.374448,942.5870841
4/10/22,2.522469006,2.522469006,2.522469006,2.522469006,2.522469006,2.38,2.38,2.379511326,2.229299363,2.229299363,2.229299363,6.530754736,6.530754736,6.530754736,1.24613994,30.2,30.2,3.614285316,3.614285316,3.614285316,915.7216153,697.6216153,585.905777,449.605777,320.305777,1182.81,863.0586097,417.9285492,820.7392288,424.4271821,298.5090402,1631.69417,1184.966401,898.6897401,863.7519899,719.8612328,473.2170951,1502.238733,1080.988733,946.2013695
4/11/22,6.45020518,6.45020518,6.45020518,6.45020518,6.45020518,9.25,9.25,9.249216739,0,0,0,4.128129363,4.128129363,4.128129363,5.520298367,24.35,24.35,8.498758393,8.498758393,8.498758393,922.1718205,704.0718205,592.3559822,456.0559822,326.7559822,1192.06,872.3078264,427.1777659,820.7392288,424.4271821,298.5090402,1635.822299,1189.09453,902.8178695,869.2722882,744.2112328,497.5670951,1510.737492,1089.487492,954.7001279
4/12/22,12.9,12.9,12.9,12.9,12.9,17.65,17.65,17.65,9.208627364,9.208627364,9.208627364,15.5,15.5,15.5,17.2,22.65,22.65,21.75,21.75,21.75,935.0718205,716.9718205,605.2559822,468.9559822,339.6559822,1209.71,889.9578264,444.8277659,829.9478562,433.6358095,307.7176675,1651.322299,1204.59453,918.3178695,886.4722882,766.8612328,520.2170951,1532.487492,1111.237492,976.4501279
4/13/22,7.55,7.55,7.55,7.55,7.55,17.02,17.02,17.0161835,9.260741916,9.260741916,9.260741916,24,24,24,19.65,21.85,21.85,26.35,26.35,26.35,942.6218205,724.5218205,612.8059822,476.5059822,347.2059822,1226.73,906.9740099,461.8439494,839.2085981,442.8965514,316.9784095,1675.322299,1228.59453,942.3178695,906.1222882,788.7112328,542.0670951,1558.837492,1137.587492,1002.800128
4/14/22,14.75,14.75,14.75,14.75,14.75,19.25,19.25,19.25,22.5,22.5,22.5,33.5,33.5,33.5,15.1681025,5.582653844,5.582653844,27.05,27.05,27.05,957.3718205,739.2718205,627.5559822,491.2559822,361.9559822,1245.98,926.2240099,481.0939494,861.7085981,465.3965514,339.4784095,1708.822299,1262.09453,975.8178695,921.2903907,794.2938867,547.6497489,1585.887492,1164.637492,1029.850128
4/15/22,10.75,10.75,10.75,10.75,10.75,12.67,12.67,12.67333974,13.33584297,13.33584297,13.33584297,21,21,21,11.77941921,0.098524861,0.098524861,16.8,16.8,16.8,968.1218205,750.0218205,638.3059822,502.0059822,372.7059822,1258.65,938.8973497,493.7672892,875.0444411,478.7323944,352.8142524,1729.822299,1283.09453,996.8178695,933.06981,794.3924115,547.7482738,1602.687492,1181.437492,1046.650128
4/16/22,3.115179409,3.115179409,3.115179409,3.115179409,3.115179409,13.70,13.70,13.7,10.5,10.5,10.5,23.5,23.5,23.5,11.85,9.604830335,9.604830335,21.3,21.3,21.3,971.2369999,753.1369999,641.4211616,505.1211616,375.8211616,1272.35,952.5973497,507.4672892,885.5444411,489.2323944,363.3142524,1753.322299,1306.59453,1020.317869,944.91981,803.9972419,557.3531041,1623.987492,1202.737492,1067.950128
4/17/22,1.426255176,1.426255176,1.426255176,1.426255176,1.426255176,1.85,1.85,1.850365641,1.189914227,1.189914227,1.189914227,22,22,22,2.406298017,20.85,20.85,8.018191461,8.018191461,8.018191461,972.6632551,754.5632551,642.8474168,506.5474168,377.2474168,1274.2,954.4477153,509.3176548,886.7343553,490.4223086,364.5041667,1775.322299,1328.59453,1042.317869,947.326108,824.8472419,578.2031041,1632.005683,1210.755683,1075.968319
4/18/22,4.641656883,4.641656883,4.641656883,4.641656883,4.641656883,7.12,7.12,7.118212156,0.288124779,0.288124779,0.288124779,6.046561622,6.046561622,6.046561622,0,25.85,25.85,3.569535388,3.569535388,3.569535388,977.3049119,759.2049119,647.4890737,511.1890737,381.8890737,1281.32,961.5659275,516.435867,887.0224801,490.7104334,364.7922914,1781.368861,1334.641092,1048.364431,947.326108,850.6972419,604.0531041,1635.575219,1214.325219,1079.537855
4/19/22,2.266251804,2.266251804,2.266251804,2.266251804,2.266251804,3.70,3.70,3.704296766,2.700650252,2.700650252,2.700650252,2.263501927,2.263501927,2.263501927,0,16.15,16.15,6.35,6.35,6.35,979.5711637,761.4711637,649.7553255,513.4553255,384.1553255,1285.02,965.2702242,520.1401638,889.7231303,493.4110836,367.4929417,1783.632363,1336.904594,1050.627933,947.326108,866.8472419,620.2031041,1641.925219,1220.675219,1085.887855
4/20/22,2.244331147,2.244331147,2.244331147,2.244331147,2.244331147,6.68,6.68,6.677820151,0,0,0,3.627811211,3.627811211,3.627811211,5.158106537,2.899033402,2.899033402,8.084339939,8.084339939,8.084339939,981.8154949,763.7154949,651.9996566,515.6996566,386.3996566,1291.7,971.9480444,526.8179839,889.7231303,493.4110836,367.4929417,1787.260174,1340.532405,1054.255744,952.4842145,869.7462753,623.1021375,1650.009559,1228.759559,1093.972195
4/21/22,5.784389548,5.784389548,5.784389548,5.784389548,5.784389548,7.68,7.68,7.68498021,3.772503212,3.772503212,3.772503212,11.5,11.5,11.5,6.1,2.242456615,2.242456615,11.755554,11.755554,11.755554,987.5998844,769.4998844,657.7840462,521.4840462,392.1840462,1299.38,979.6330246,534.5029641,893.4956335,497.1835868,371.2654449,1798.760174,1352.032405,1065.755744,958.5842145,871.9887319,625.3445942,1661.765113,1240.515113,1105.727749
4/22/22,6.513924766,6.513924766,6.513924766,6.513924766,6.513924766,12.40,12.40,12.4,6.5,6.5,6.5,15,15,15,10.21192544,4.065880054,4.065880054,19.15,19.15,19.15,994.1138092,776.0138092,664.297971,527.997971,398.697971,1311.78,992.0330246,546.9029641,899.9956335,503.6835868,377.7654449,1813.760174,1367.032405,1080.755744,968.79614,876.0546119,629.4104742,1680.915113,1259.665113,1124.877749
4/23/22,3.097741087,3.097741087,3.097741087,3.097741087,3.097741087,10.73,10.73,10.72914702,4.829130566,4.829130566,4.829130566,19.5,19.5,19.5,17.25,9.051382409,9.051382409,16.45,16.45,16.45,997.2115503,779.1115503,667.395712,531.095712,401.795712,1322.51,1002.762172,557.6321111,904.8247641,508.5127174,382.5945755,1833.260174,1386.532405,1100.255744,986.04614,885.1059944,638.4618566,1697.365113,1276.115113,1141.327749
4/24/22,9.719879662,9.719879662,9.719879662,9.719879662,9.719879662,11.80,11.80,11.8,11,11,11,23,23,23,22.45,9.578440279,9.578440279,22.8,22.8,22.8,1006.93143,788.8314299,677.1155917,540.8155917,411.5155917,1334.31,1014.562172,569.4321111,915.8247641,519.5127174,393.5945755,1856.260174,1409.532405,1123.255744,1008.49614,894.6844346,648.0402969,1720.165113,1298.915113,1164.127749
4/25/22,17.8,17.8,17.8,17.8,17.8,13.37,13.37,13.37390044,26.5,26.5,26.5,25.5,25.5,25.5,22.35,8.55,8.55,17.15,17.15,17.15,1024.73143,806.6314299,694.9155917,558.6155917,429.3155917,1347.68,1027.936072,582.8060116,942.3247641,546.0127174,420.0945755,1881.760174,1435.032405,1148.755744,1030.84614,903.2344346,656.5902969,1737.315113,1316.065113,1181.277749
4/26/22,15.75,15.75,15.75,15.75,15.75,12.80,12.80,12.8,24,24,24,21.5,21.5,21.5,13.05,9.25,9.25,26.05,26.05,26.05,1040.48143,822.3814299,710.6655917,574.3655917,445.0655917,1360.48,1040.736072,595.6060116,966.3247641,570.0127174,444.0945755,1903.260174,1456.532405,1170.255744,1043.89614,912.4844346,665.8402969,1763.365113,1342.115113,1207.327749
4/27/22,4.030033791,4.030033791,4.030033791,4.030033791,4.030033791,7.65,7.65,7.65,7.310158439,7.310158439,7.310158439,17.5,17.5,17.5,1.43745942,9.7,9.7,11.4,11.4,11.4,1044.511464,826.4114637,714.6956255,578.3956255,449.0956255,1368.13,1048.386072,603.2560116,973.6349226,577.3228759,451.4047339,1920.760174,1474.032405,1187.755744,1045.333599,922.1844346,675.5402969,1774.765113,1353.515113,1218.727749
4/28/22,3.769059782,3.769059782,3.769059782,3.769059782,3.769059782,5.98,5.98,5.984312007,0,0,0,7.99060235,7.99060235,7.99060235,4.788218278,4.741776982,4.741776982,7.119594748,7.119594748,7.119594748,1048.280524,830.1805235,718.4646853,582.1646853,452.8646853,1374.11,1054.370384,609.2403236,973.6349226,577.3228759,451.4047339,1928.750776,1482.023007,1195.746347,1050.121818,926.9262116,680.2820739,1781.884707,1360.634707,1225.847343
4/29/22,6.099864268,6.099864268,6.099864268,6.099864268,6.099864268,7.53,7.53,7.52803958,0.82116867,0.82116867,0.82116867,7.411369941,7.411369941,7.411369941,8.191233382,0.944851177,0.944851177,8.583123522,8.583123522,8.583123522,1054.380388,836.2803878,724.5645495,588.2645495,458.9645495,1381.64,1061.898424,616.7683632,974.4560912,578.1440445,452.2259026,1936.162146,1489.434377,1203.157717,1058.313051,927.8710628,681.2269251,1790.467831,1369.217831,1234.430467
4/30/22,9.027204719,9.027204719,9.027204719,9.027204719,9.027204719,9.44,9.44,9.435851653,2.750864706,2.750864706,2.750864706,10.40011271,10.40011271,10.40011271,9.762682789,1.174764772,1.174764772,11.62807157,11.62807157,11.62807157,1063.407593,845.3075925,733.5917543,597.2917543,467.9917543,1391.08,1071.334275,626.2042148,977.2069559,580.8949092,454.9767673,1946.562259,1499.83449,1213.557829,1068.075734,929.0458276,682.4016898,1802.095902,1380.845902,1246.058538
5/1/22,11.94997291,11.94997291,11.94997291,11.94997291,11.94997291,13.68,13.68,13.6776208,6.194680849,6.194680849,6.194680849,16.5,16.5,16.5,10.75,7.347399184,7.347399184,12.99420935,12.99420935,12.99420935,1075.357565,857.2575654,745.5417272,609.2417272,479.9417272,1404.76,1085.011896,639.8818356,983.4016368,587.0895901,461.1714481,1963.062259,1516.33449,1230.057829,1078.825734,936.3932268,689.749089,1815.090112,1393.840112,1259.052748
5/2/22,11.1,11.1,11.1,11.1,11.1,11.90,11.90,11.9,14.58019143,14.58019143,14.58019143,16.5,16.5,16.5,15.55,8.235730538,8.235730538,27,27,27,1086.457565,868.3575654,756.6417272,620.3417272,491.0417272,1416.66,1096.911896,651.7818356,997.9818282,601.6697815,475.7516396,1979.562259,1532.83449,1246.557829,1094.375734,944.6289573,697.9848195,1842.090112,1420.840112,1286.052748
5/3/22,17.35,17.35,17.35,17.35,17.35,11.50,11.50,11.5,15.5,15.5,15.5,26.5,26.5,26.5,12.18939429,13.423768,13.423768,17.15,17.15,17.15,1103.807565,885.7075654,773.9917272,637.6917272,508.3917272,1428.16,1108.411896,663.2818356,1013.481828,617.1697815,491.2516396,2006.062259,1559.33449,1273.057829,1106.565128,958.0527253,711.4085875,1859.240112,1437.990112,1303.202748
5/4/22,14.25,14.25,14.25,14.25,14.25,11.90,11.90,11.9,19.5,19.5,19.5,23.5,23.5,23.5,19.15,13.55,13.55,23.75,23.75,23.75,1118.057565,899.9575654,788.2417272,651.9417272,522.6417272,1440.06,1120.311896,675.1818356,1032.981828,636.6697815,510.7516396,2029.562259,1582.83449,1296.557829,1125.715128,971.6027253,724.9585875,1882.990112,1461.740112,1326.952748
5/5/22,10.85,10.85,10.85,10.85,10.85,16.85,16.85,16.85,12,12,12,23.5,23.5,23.5,20.45,23.15,23.15,21.4,21.4,21.4,1128.907565,910.8075654,799.0917272,662.7917272,533.4917272,1456.91,1137.161896,692.0318356,1044.981828,648.6697815,522.7516396,2053.062259,1606.33449,1320.057829,1146.165128,994.7527253,748.1085875,1904.390112,1483.140112,1348.352748
5/6/22,9.7,9.7,9.7,9.7,9.7,15.05,15.05,15.05,14,14,14,20,20,20,14.15,20,20,18.1,18.1,18.1,1138.607565,920.5075654,808.7917272,672.4917272,543.1917272,1471.96,1152.211896,707.0818356,1058.981828,662.6697815,536.7516396,2073.062259,1626.33449,1340.057829,1160.315128,1014.752725,768.1085875,1922.490112,1501.240112,1366.452748
5/7/22,9.948749551,9.948749551,9.948749551,9.948749551,9.948749551,11.65,11.65,11.65,12.5,12.5,12.5,14.5,14.5,14.5,5.7,14.67128612,14.67128612,10.1,10.1,10.1,1148.556315,930.456315,818.7404767,682.4404767,553.1404767,1483.61,1163.861896,718.7318356,1071.481828,675.1697815,549.2516396,2087.562259,1640.83449,1354.557829,1166.015128,1029.424011,782.7798737,1932.590112,1511.340112,1376.552748
5/8/22,13.5716784,13.5716784,13.5716784,13.5716784,13.5716784,10.19,10.19,10.19309576,6.790505781,6.790505781,6.790505781,7,7,7,9.256386852,18.36608739,18.36608739,8.7,8.7,8.7,1162.127993,944.0279934,832.3121551,696.0121551,566.7121551,1493.8,1174.054992,728.9249314,1078.272334,681.9602873,556.0421453,2094.562259,1647.83449,1361.557829,1175.271515,1047.790099,801.1459611,1941.290112,1520.040112,1385.252748
5/9/22,17.31748372,17.31748372,17.31748372,17.31748372,17.31748372,13.13,13.13,13.13353606,9.557612177,9.557612177,9.557612177,7.288124779,7.288124779,7.288124779,14.18277542,22.9,22.9,15.3,15.3,15.3,1179.445477,961.3454771,849.6296388,713.3296388,584.0296388,1506.93,1187.188528,742.0584674,1087.829946,691.5178995,565.5997575,2101.850384,1655.122615,1368.845954,1189.45429,1070.690099,824.0459611,1956.590112,1535.340112,1400.552748
5/10/22,25.35,25.35,25.35,25.35,25.35,15.36,15.36,15.35755895,13.78648165,13.78648165,13.78648165,17,17,17,17.8,19.7,19.7,17.3,17.3,17.3,1204.795477,986.6954771,874.9796388,738.6796388,609.3796388,1522.29,1202.546087,757.4160264,1101.616428,705.3043811,579.3862392,2118.850384,1672.122615,1385.845954,1207.25429,1090.390099,843.7459611,1973.890112,1552.640112,1417.852748
5/11/22,27.8,27.8,27.8,27.8,27.8,19.04,19.04,19.04203462,19,19,19,19.5,19.5,19.5,19.7,18.9,18.9,16.3,16.3,16.3,1232.595477,1014.495477,902.7796388,766.4796388,637.1796388,1541.33,1221.588121,776.458061,1120.616428,724.3043811,598.3862392,2138.350384,1691.622615,1405.345954,1226.95429,1109.290099,862.6459611,1990.190112,1568.940112,1434.152748
5/12/22,28.8,28.8,28.8,28.8,28.8,24.85,24.85,24.85,22.5,22.5,22.5,0,0,0,19.3,17.0368121,17.0368121,16.5,16.5,16.5,1261.395477,1043.295477,931.5796388,795.2796388,665.9796388,1566.18,1246.438121,801.308061,1143.116428,746.8043811,620.8862392,2138.350384,1691.622615,1405.345954,1246.25429,1126.326911,879.6827732,2006.690112,1585.440112,1450.652748
5/13/22,34.15,34.15,34.15,34.15,34.15,31.75,31.75,31.75,29.5,29.5,29.5,0,0,0,27.4,15.10109201,15.10109201,0,0,0,1295.545477,1077.445477,965.7296388,829.4296388,700.1296388,1597.93,1278.188121,833.058061,1172.616428,776.3043811,650.3862392,2138.350384,1691.622615,1405.345954,1273.65429,1141.428003,894.7838652,2006.690112,1585.440112,1450.652748
5/14/22,33.95,33.95,33.95,33.95,33.95,35.10,35.10,35.1,31.5,31.5,31.5,0,0,0,28.5,14.75,14.75,0,0,0,1329.495477,1111.395477,999.6796388,863.3796388,734.0796388,1633.03,1313.288121,868.158061,1204.116428,807.8043811,681.8862392,2138.350384,1691.622615,1405.345954,1302.15429,1156.178003,909.5338652,2006.690112,1585.440112,1450.652748
5/15/22,28.7,28.7,28.7,28.7,28.7,32.95,32.95,32.95,31.5,31.5,31.5,0,0,0,30.1,9.727263402,9.727263402,0,0,0,1358.195477,1140.095477,1028.379639,892.0796388,762.7796388,1665.98,1346.238121,901.108061,1235.616428,839.3043811,713.3862392,2138.350384,1691.622615,1405.345954,1332.25429,1165.905266,919.2611286,2006.690112,1585.440112,1450.652748
5/16/22,29.15,29.15,29.15,29.15,29.15,31.50,31.50,31.5,28.5,28.5,28.5,0,0,0,19.85,19.95,19.95,0,0,0,1387.345477,1169.245477,1057.529639,921.2296388,791.9296388,1697.48,1377.738121,932.608061,1264.116428,867.8043811,741.8862392,2138.350384,1691.622615,1405.345954,1352.10429,1185.855266,939.2111286,2006.690112,1585.440112,1450.652748
5/17/22,16.5,16.5,16.5,16.5,16.5,21.60,21.60,21.6,20.5,20.5,20.5,0,0,0,17.7,17.3,17.3,0,0,0,1403.845477,1185.745477,1074.029639,937.7296388,808.4296388,1719.08,1399.338121,954.208061,1284.616428,888.3043811,762.3862392,2138.350384,1691.622615,1405.345954,1369.80429,1203.155266,956.5111286,2006.690112,1585.440112,1450.652748
5/18/22,15,15,15,15,15,19.90,19.90,19.9,9.5,9.5,9.5,0,0,0,11.50831074,20.6,20.6,0,0,0,1418.845477,1200.745477,1089.029639,952.7296388,823.4296388,1738.98,1419.238121,974.108061,1294.116428,897.8043811,771.8862392,2138.350384,1691.622615,1405.345954,1381.312601,1223.755266,977.1111286,2006.690112,1585.440112,1450.652748
5/19/22,13.5,13.5,13.5,13.5,13.5,13.15,13.15,13.15,14.5,14.5,14.5,0,0,0,23.35,21.25,21.25,0,0,0,1432.345477,1214.245477,1102.529639,966.2296388,836.9296388,1752.13,1432.388121,987.258061,1308.616428,912.3043811,786.3862392,2138.350384,1691.622615,1405.345954,1404.662601,1245.005266,998.3611286,2006.690112,1585.440112,1450.652748
5/20/22,19,19,19,19,19,22.85,22.85,22.85,19.5,19.5,19.5,0,0,0,23.7,23.7,23.7,0,0,0,1451.345477,1233.245477,1121.529639,985.2296388,855.9296388,1774.98,1455.238121,1010.108061,1328.116428,931.8043811,805.8862392,2138.350384,1691.622615,1405.345954,1428.362601,1268.705266,1022.061129,2006.690112,1585.440112,1450.652748
5/21/22,0,0,0,0,0,35.35,35.35,35.35,31,31,31,0,0,0,32.95,32.95,32.95,0,0,0,1451.345477,1233.245477,1121.529639,985.2296388,855.9296388,1810.33,1490.588121,1045.458061,1359.116428,962.8043811,836.8862392,2138.350384,1691.622615,1405.345954,1461.312601,1301.655266,1055.011129,2006.690112,1585.440112,1450.652748
5/22/22,0,0,0,0,0,39.25,39.25,39.25,34.5,34.5,34.5,0,0,0,30.4,30.4,30.4,0,0,0,1451.345477,1233.245477,1121.529639,985.2296388,855.9296388,1849.58,1529.838121,1084.708061,1393.616428,997.3043811,871.3862392,2138.350384,1691.622615,1405.345954,1491.712601,1332.055266,1085.411129,2006.690112,1585.440112,1450.652748
5/23/22,0,0,0,0,0,22.15,22.15,22.15,24,24,24,0,0,0,15.1,15.1,15.1,0,0,0,1451.345477,1233.245477,1121.529639,985.2296388,855.9296388,1871.73,1551.988121,1106.858061,1417.616428,1021.304381,895.3862392,2138.350384,1691.622615,1405.345954,1506.812601,1347.155266,1100.511129,2006.690112,1585.440112,1450.652748
5/24/22,0,0,0,0,0,20.90,20.90,20.9,10.5,10.5,10.5,0,0,0,15.3,15.3,15.3,0,0,0,1451.345477,1233.245477,1121.529639,985.2296388,855.9296388,1892.63,1572.888121,1127.758061,1428.116428,1031.804381,905.8862392,2138.350384,1691.622615,1405.345954,1522.112601,1362.455266,1115.811129,2006.690112,1585.440112,1450.652748
5/25/22,0,0,0,0,0,22.15,22.15,22.15,20,20,20,0,0,0,20.25,20.25,20.25,0,0,0,1451.345477,1233.245477,1121.529639,985.2296388,855.9296388,1914.78,1595.038121,1149.908061,1448.116428,1051.804381,925.8862392,2138.350384,1691.622615,1405.345954,1542.362601,1382.705266,1136.061129,2006.690112,1585.440112,1450.652748
5/26/22,0,0,0,0,0,0,0,0,26,26,26,0,0,0,24.25,24.25,24.25,0,0,0,1451.345477,1233.245477,1121.529639,985.2296388,855.9296388,1914.78,1595.038121,1149.908061,1474.116428,1077.804381,951.8862392,2138.350384,1691.622615,1405.345954,1566.612601,1406.955266,1160.311129,2006.690112,1585.440112,1450.652748
5/27/22,0,0,0,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,1451.345477,1233.245477,1121.529639,985.2296388,855.9296388,1914.78,1595.038121,1149.908061,1502.116428,1105.804381,979.8862392,2138.350384,1691.622615,1405.345954,1566.612601,1406.955266,1160.311129,2006.690112,1585.440112,1450.652748
5/28/22,0,0,0,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,1451.345477,1233.245477,1121.529639,985.2296388,855.9296388,1914.78,1595.038121,1149.908061,1530.116428,1133.804381,1007.886239,2138.350384,1691.622615,1405.345954,1566.612601,1406.955266,1160.311129,2006.690112,1585.440112,1450.652748
5/29/22,0,0,0,0,0,0,0,0,19,19,19,0,0,0,0,0,0,0,0,0,1451.345477,1233.245477,1121.529639,985.2296388,855.9296388,1914.78,1595.038121,1149.908061,1549.116428,1152.804381,1026.886239,2138.350384,1691.622615,1405.345954,1566.612601,1406.955266,1160.311129,2006.690112,1585.440112,1450.652748
5/30/22,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,0,0,0,1451.345477,1233.245477,1121.529639,985.2296388,855.9296388,1914.78,1595.038121,1149.908061,1575.116428,1178.804381,1052.886239,2138.350384,1691.622615,1405.345954,1566.612601,1406.955266,1160.311129,2006.690112,1585.440112,1450.652748
5/31/22,0,0,0,0,0,0,0,0,32.5,32.5,32.5,0,0,0,0,0,0,0,0,0,1451.345477,1233.245477,1121.529639,985.2296388,855.9296388,1914.78,1595.038121,1149.908061,1607.616428,1211.304381,1085.386239,2138.350384,1691.622615,1405.345954,1566.612601,1406.955266,1160.311129,2006.690112,1585.440112,1450.652748